Title,Artist,Lyrics
Something Real (with London On Da Track & Chris Brown),Summer Walker,"

[Intro: London on da Track]
Yeah, yeah, uh
Uh, uh-huh
Hit 'em
Break 'em down
Summer, talk to 'em

[Verse 1: Summer Walker & Chris Brown]
My last nigga was a bitch nigga (Yeah)
I need a nigga worth 'bout six figures (It's me)
Yeah, someone who know what to do with it (Yes, you do, yeah)
Someone who ain't on that goofy shit (Yeah)
I need to know whatchu' gon' do? (You tell me)
I ain't tryna go through déjà vu (Oh-oh)
It's some bullshit that I been through
Hope it's not the same with you (Yeah)

[Pre-Chorus: Summer Walker, with Chris Brown, London on da Track & Chris Brown]
Come make me feel a way, oh (Wathcu say?)
Taste 'til I levitate, yeah (What you doin'?)
Relieve all the pain (Please, for sure)
Make me forget those things (This real)
Oh, I wanna lay with you (Yeah, uh-huh, yeah)
See what this thing will do, yeah (Go with it)
Put me on something new (Something)
Put me on, oh, oh 'cause (Let's go, right, right)
(Shawty, come here)

[Chorus: Summer Walker, with Chris Brown & Chris Brown]
I want something (Something), something that I can feel
I want something (Something), that I know is real
I want something (Something), something that I can feel (Ooh, babe)
Come and put me on the real, real, real, real

[Verse 2: Chris Brown & Summer Walker]
And I know (Yeah) you ain't never had nobody in your life (Nobody)
That'll come through and do you right, right
Don't you let me to change your life, girl (Yeah, ooh)
I'm tryna put that wrist underwater (See the drip, oh)
Girl, I might just give you a daughter (Oh, oh)
Girl, I know, baby, got it sweet
And let me show you how it feel

[Pre-Chorus: Chris Brown & Summer Walker]
I'ma make you feel a way (A way)
Taste till I levitate (Oh-oh)
Baby, relieve all your pain (Your pain)
Make you forget those things (Those things)
Girl, I wanna lay with you (Oh-oh-oh, yeah)
And show you what this thing gon' do to you (Show you what this thing gon'—)
Put you on something new (Yeah, ooh)
I put you on, oh, oh
Girl, I want

[Chorus: Summer Walker, with Chris Brown & Chris Brown]
I want something (Something), something that I can feel
I want something (Something), that I know is real
I want something (Something), something that I can feel (Baby)
Come and put me on the real, real, real, real (Put me on, baby, put me on like)

[Outro: Chris Brown, with Summer Walker & Summer Walker]
Oh, yeah, can't you see the rea, real? ('Cause I)
I get something I can feel (Yeah), oh
I have yet to see what real, real
I'll never change up
I want something I can feel (Real)
Girl, you know how I feel, can feel
Can't you see the real?
Oh-whoa
Oh-oh, yeah
I want it
Yeah
Real
Yeah
I was all turned up and feelin' alone
(We got London on da Track)

"
Tattoos and Tequila,Jason Aldean,"

[Verse 1]
I got this one here on a midnight dare at a border town
Every time he stuck that needle in my skin, she had to look away
Had him put it right here on my chest, over my heart
That Rose of Jericho looks so good painted underneath her name
It hurt like hell, yeah, but it was worth the pain

[Chorus]
When I'm missing her, I take another shot
I know it ain't the cure, but right now, it's all I got
She took most of me, and now all that I have left
Are tattoos to remember, tequila to forget

[Verse 2]
Just another neon-rollercoaster Friday night
Bartender wiping down that bar while he keeps an eye on me
And I sure hope he ain't about to cut me off
'Cause I'm only one or two away
From getting my head where it needs to be

[Chorus]
When I'm missing her, I take another shot
I know it ain't the cure, but right now, it's all I got
She took most of me, and now all that I have left
Are tattoos to remember and tequila to forget

[Bridge]
Yeah, it hurt like hell
Mmm, but it was worth the pain

[Chorus]
When I'm missing her, I take another shot
I know it ain't the cure
When I'm missing her, I pour another shot
I know it ain't the cure, but right now, it's all I got
She took most of me, and now all that I have left
Are tattoos to remember and tequila to forget

[Outro]
Mmm, yeah

"
Blame It On You,Jason Aldean,"

[Verse 1]
Goin' down like a sunset
Burnin' out like a cigarette
Blowin' through the cash, through the past
Drinking down that memory 'til there's nothin' left

[Pre-Chorus]
I could go on and on
Why you're gone

[Chorus]
I could blame it on the whiskey
I wouldn't blame you if you didn't even miss me
Gave you a million reasons, girl, not to be with me
Should've never let you go
Should've never watched you go
I could blame it on a good high
Let it take the blame for why you told me goodbye
Instead of missin' you and missin' all those good times
Should've never let you go
Should've never watched you go

[Post-Chorus]
I could say I never knew
I could drink around the truth
But I can't blame it on you (Do you still think about me too?)
Yeah, yeah (Baby, do you still think about me too?)

[Verse 2]
Trying to ride out the midnight
Trying to fight through the daylight
Wonderin' where you're at, and just like that
I'm lookin' back on what I had when you were mine

[Pre-Chorus]
I could go on and on (For a long, long time, yeah)
Why you're gone

[Chorus]
I could blame it on the whiskey
I wouldn't blame you if you didn't even miss me
Gave you a million reasons, girl, not to be with me
Should've never let you go
Should've never watched you go
I could blame it on a good high
Let it take the blame for why you told me goodbye
Instead of missin' you and missin' all those good times
Should've never let you go
Should've never watched you go

[Post-Chorus]
I could say I never knew
Yeah, I can drink around the truth
But I can't blame it on you (Do you still think about me too?)
Yeah, yeah (Baby, do you still think about me too?)

[Pre-Chorus]
I could go on and on (For a long, long time, yeah)
Why you're gone

[Chorus]
I could blame it on the whiskey
I wouldn't blame you if you didn't even miss me
Gave you a million reasons, girl, not to be with me
Should've never let you go
Should've never watched you go
I could blame it on a good high
Let it take the blame for why you told me goodbye
Instead of missin' you and missin' all those good times
Should've never let you go
Should've never watched you go

[Post-Chorus]
I could say I never knew
Yeah, I could drink around the truth (For a long, long time, yeah)
I could say I never knew
Yeah, I can drink around the truth
But I can't blame it on you (Do you still think about me too?)
Yeah, yeah (Baby, do you still think about me too?)

"
Champagne Town,Jason Aldean,"

[Verse 1]
Well, I got there late, blame it on the rain
Guess I gotta stay another night
In this town full of lights guys like me don't like
Yeah, I flagged a yellow car, found a smoky bar
Threw this ol' heart on a stool
Let me and this 90-proof do what we gotta do

[Chorus]
So I'm here drinking whiskey in a champagne town
While you're trying not to miss me
Like I'm trying not to miss you now
Blaming you by two and me by three
It's plain to see all I'll ever be to you
Is what I am right now
Nothing but whiskey in a champagne town

[Verse 2]
I was just a stop along the way
Just a phase you were going through
In the back of your mind, you knew
What this was coming to, yeah, so did I
But it still burns tonight just like this

[Chorus]
Whiskey in a champagne town
While you're trying not to miss me
Like I'm trying not to miss you now
Blaming you by two and me by three
It's plain to see all I'll ever be to you
Is what I am right now
Nothing but whiskey in a champagne town

[Chorus]
Sitting here drinking whiskey in a champagne town
Are you trying not to miss me
Like I'm trying not to miss you now?
Blaming you by two and me by three
It's plain to see all I'll ever be to you
Is what I am right now
Nothing but whiskey in a champagne town

[Outro]
Ain't nothing but whiskey, whiskey
In a champagne town
Ain't nothing but whiskey, whiskey
In a champagne town

"
Some Things You Don’t Forget,Jason Aldean,"

[Verse 1]
She ain't nothin’ like the bourbon in my blood
Gets me high for a little while and then it's over
She ain't one of those move-on Mondays
Back to normal, nothin’ weighin' on ya

[Chorus]
Wish I could leave it all behind me without ever looking back
Well, she's a buzz that still runs through my head
And goodbye don't come easy with a girl like that
I swear, sometimes I wish we'd never met
Yeah, 'cause some things you don't forget

[Verse 2]
That boardwalk, neon blue shining on her lips
I still can taste that sweet Malibu on 'em
That wild in her eyes lay me down by the water
That summer-night high tide washing up on us

[Chorus]
Wish I could leave it all behind me without ever looking back
Well, she’s a buzz that still runs through my head
And goodbye don’t come easy with a girl like that
I swear, sometimes I wish we'd never met
Yeah, ’cause some things you don't forget

[Bridge]
She's a buzz that still runs through my head
No, I can't forget
No, I can’t forget
I still can taste that sweet

[Chorus]
Wish I could leave it all behind me without ever looking back
Oh, she's a buzz that still runs through my head
And goodbye don't come easy with a girl like that
Oh, I swear, sometimes I wish we'd never met
Yeah, 'cause some things you don't forget

"
Got What I Got,Jason Aldean,"

[Verse 1]
She said, ""Baby, do you ever miss bein' alone?""
I said, ""Hell no, I don't""
She said, ""Do you really think I'm where you belong?""
I said, ""You know and I know...""
You're perfect for me
Everything I'll ever need
I ain't playin'
What I'm sayin'

[Chorus]
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

[Verse 2]
I said, ""Baby, do you know you sound a little crazy
When you're talkin' like that, girl?""
Ain't no second thoughts, no regrets, no kinda maybe
No wishin' I turned back
Before you came along
I could go all alone
Girl, just kiss me
You're all that I want

[Chorus]
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

[Bridge]
She said, ""Baby, do you ever miss bein' alone?""
I said, ""Hell no, I don't""

[Chorus]
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

[Outro]
No, I don't
No, I don't
When I got what I got, girl, I don't

"
Keeping It Small Town,Jason Aldean,"

[Verse 1]
Yeah, we proud of that name painted up on that water tower
And that red dirt on the bottom of our boots
And this place runs thirty-five miles an hour
And that hard work runs in our roots

[Pre-Chorus]
Yeah, we're all just backbone blue collar people
Burning that Texaco black smoke diesel

[Chorus]
Yeah, we're keeping it small town, keeping it slow
Keep that dust stirred up on them old dirt roads
Yeah, we keeping them girls up in them shotgun seats
Got that good stuff waitin' on the end of the week
It's the way we were raised and we ain't changin' now
You can find us sun up to sundown, yeah
Just keeping it small town
We're keeping it small town

[Verse 2]
Yeah, we just trying to be 'bout half good as our daddies
Still trying to make a name of our own
Find a little girl you can roll with and ride with
And make a good life with and love her 'til you're gone

[Chorus]
We're just keeping it small town, keeping it slow
Keep that dust stirred up on them old dirt roads
Yeah, we keeping them girls up in them shotgun seats
Got that good stuff waitin' on the end of the week
It's the way we were raised and we ain't changing now
You can find us sun up to sundown, yeah
Just keeping it small town
We're keeping it small town

[Pre-Chorus]
Yeah, we're all just backbone blue collar people
Burning that Texaco black smoke diesel

[Chorus]
Yeah, we're keeping it small town, keeping it slow
Keep that dust stirred up on them old dirt roads
Yeah, we keeping them girls up in them shotgun seats
Got that good stuff waitin' on the end of the week
It's the way we were raised and we ain't changing now
You can find us sun up to sun down, yeah
Just keeping it small town
We're just keeping it small town

"
Camouflage Hat,Jason Aldean,"

[Verse 1]
You can find 'em 'bout sundown Friday
Coming outta them fields for the highway
First stop, Texaco, fill a cooler full of cold beer
Paycheck sitting on the console
Gotta get it in the bank 'fore the doors close
Call your boys, get your girl, time to throw it in another gear

[Chorus]
Here they come, rollin' down Main Street
A country song spinnin' on a CD
Small town, lookin' for a good time
Raise a little hell and a drink at the county line
Muddy boots, muddy tires
Wrap your baby in your jacket by the fire
Yeah, the girls 'round here, they got it bad
For good ol' boys in a camouflage hat

[Verse 2]
Country girls know how to love
And how to pretty up a pickup truck
Fallin' for a rolled-up flannel under tailgate stars
And country boys, they hold 'em tight
Best believe they gonna treat 'em right
'Cause they'll be dealin' with a daddy if they break their hearts

[Chorus]
Yeah, here they come, rollin' down Main Street
A country song spinnin' on a CD
Small town, lookin' for a good time
Raise a little hell and a drink at the county line
Muddy boots, muddy tires
Wrap your baby in your jacket by the fire
Yeah, the girls 'round here, they got it bad
For good ol' boys in a camouflage—

[Bridge]
Lay it on the seat or up on the dashboard
Let her put it on and you'll never get it back, boy
Yeah, camouflage hat

[Chorus]
Yeah, here they come, rollin' down Main Street
A country song spinnin' on a CD
Small town lookin' for a good time
Raise a little hell and a drink at the county line
Muddy boots, muddy tires
Wrap your baby in your jacket by the fire
Yeah, the girls 'round here, they got it bad
For good ol' boys in a camouflage hat
Yeah, camouflage hat
Yeah, camouflage hat
Yeah

"
Came Here To Drink,Jason Aldean,"

[Verse 1]
I didn't show up to cover up anything
Didn't walk through that door to forget about what's-her-name
No, I didn't have a bad day
It ain't what you think

[Chorus]
I just came here to drink 'cause it's five o'clock
Pour me the good stuff right from the top
Here to let out the laughs and breathe in the smoke
Get high on the night and the midnight glow
Sit on this barstool, live on neon time
Yeah, tonight I just came here to drink

[Verse 2]
I just wanna sit here and listen to the jukebox
Hear that song that puts me in a good spot
No, it ain't like this every night
Oh, but this time

[Chorus]
I just came here to drink 'cause it's five o'clock
Pour me the good stuff right from the top
Here to let out the laughs and breathe in the smoke
Get high on the night and the midnight glow
Sit on this barstool, live on neon time
Yeah, tonight I just came here to drink
I just came here to drink 'cause it's five o'clock
Pour me the good stuff right from the top
Here to let out the laughs and breathe in the smoke
Get high on the night and the midnight glow
Sit on this barstool, live on neon time
Yeah, tonight I just came here to drink

[Outro]
Yeah, I just came here to drink
Yeah, I just came here to drink

"
We Back,Jason Aldean,"

[Verse 1]
Where's the guy in the steel toes covered in dirt?
Just a rock n' roll T-shirt, headed to work
With a pack of Red Man in his pocket
He's kind of red, man, but he's rockin'
Wears a beat up Tele' and a Marshall stack
Little Marshall Tucker and a six pack
Where's the good ol' boys and the good ol' days?
Straight up gettin' sideways

[Chorus]
We back, we back, we back in the speakers
Back in black, getting blasted in the bleachers
It's probably true what my mama said
I do it just like my daddy did
We back, we back, we back in the saddle
Back on stage making the whole place rattle
Back with the A-team, train on the track
Thought we were gone but you're wrong, now it's on, we back

[Verse 2]
Where's the chick wearin' blue jeans a little too tight?
Got a grip on a koozie if it's what she likes
Getting picked up in a pickup
And kickin' it with guys like us

[Chorus]
We back, we back, we back in the speakers
Back in black, getting blasted in the bleachers
It's probably true what my mama said
I do it just like my daddy did
We back, we back, we back in the saddle
Back on stage making the whole place rattle
Back with the A-team, train on the track
Thought we were gone but you're wrong, now it's on, we back

[Bridge]
Sun comes up and sun goes down, yeah
Everything good comes back around
We back, we back

[Chorus]
We back, we back, we back in the speakers
Back in black, getting blasted in the bleachers
It's probably true what my mama said
I do it just like my daddy did
We back, we back, we back in the saddle
Back on stage making the whole place rattle
Back with the A-team, train on the track
Thought we were gone but you're wrong, now it's on, we back (We back, we back in the speakers)
Thought we were gone but you're wrong, now it's on, we back (We back, we back
It's probably true what my mama said)
We back, we back, we back in the saddle
Back on stage making the whole place rattle
Back with the A-team, train on the track
Thought we were gone but you're wrong, now it's on, we back

"
Dirt We Were Raised On,Jason Aldean,"

[Verse 1]
Yeah, we drank on it
Cranked some Hank on it
Got a little crazy, raised a little hell on it

[Pre-Chorus]
Yeah, learned to pray, learned to cuss
Throw a party, throw a punch
Ain't no hidin' where we're from

[Chorus]
It's on our boots, it's on our trucks
It was in that cloud of dust we stirred up
It was out in the fields, on them old backroads
It covers this town like it covers my soul
Yeah, it's in our bones, in our blood
Yeah, as deep as these roots run
We'll never be too far gone
From the dirt we were raised on
Dirt we were raised on

[Verse 2]
Baled some hay on it
Asked God to rain on it
We met 'em at the gate when they tried to put an interstate on it

[Pre-Chorus]
Yeah, we got lost, we got found
And we got high and we got down
And every time we rolled into town

[Chorus]
It's on our boots, it's on our trucks
It was in that cloud of dust we stirred up
It was out in the fields, on them old backroads
It covers this town like it covers my soul
Yeah, it's in our bones, in our blood
Yeah, as deep as these roots run
We'll never be too far gone
From the dirt we were raised on
Dirt we were raised on

[Bridge]
Yeah, we drank on it
Cranked some Hank on it
Got a little crazy, raised hell on it

[Chorus]
It's on our boots, it's on our trucks
It was in that cloud of dust we stirred up
It was out in the fields, on them old backroads
It covers this town like it covers my soul
Yeah, it's in our bones, in our blood
Yeah, as deep as these roots run
We'll never be too far gone
From the dirt we were raised on
Dirt we were raised on

[Outro]
Yeah, it's the red stuff flying in the back of a truck bed
Goin' out as far as you can get
Windows down, turned up to a country song
That's the dirt we were raised on
Sunsets and a bullet hole stop sign
Gettin' down on a back 45
Yeah, that's how we do it all night long
That's the dirt we were raised on
That's the dirt we were raised on
That's the dirt we were raised on
That's the dirt we were raised on

"
